latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
3.706,117.6309,338.5,1.4,1.2,2024-09-28,0611,Aqua,MODIS,85,61.03,293,56.1,D,0
3.7068,117.6242,321.3,1.4,1.2,2024-09-28,0611,Aqua,MODIS,78,61.03,291.9,21.5,D,0
3.7085,117.636,355,1.4,1.2,2024-09-28,0611,Aqua,MODIS,98,61.03,291.2,106.6,D,0
3.4791,116.7587,311.8,1.6,1.2,2024-09-28,0611,Aqua,MODIS,45,61.03,292.7,14.6,D,0
3.4854,116.7501,309.7,1.6,1.2,2024-09-28,0611,Aqua,MODIS,29,61.03,292.2,11,D,0
3.5212,116.993,311.6,1.5,1.2,2024-09-28,0611,Aqua,MODIS,39,61.03,292.2,10.5,D,0
3.2493,116.9927,310.9,1.5,1.2,2024-09-28,0611,Aqua,MODIS,61,61.03,293.1,14.4,D,0
2.9001,117.1908,309.7,1.5,1.2,2024-09-28,0611,Aqua,MODIS,36,61.03,291.9,9.4,D,0
2.8944,117.1837,308.5,1.5,1.2,2024-09-28,0611,Aqua,MODIS,53,61.03,290.4,8.8,D,0
1.6582,117.1459,335.7,1.6,1.2,2024-09-28,0611,Aqua,MODIS,89,61.03,293.2,61.3,D,0
-0.0817,113.5696,309.9,3.2,1.7,2024-09-28,0611,Aqua,MODIS,62,61.03,291.3,31.1,D,0
-0.086,113.5414,312.5,3.3,1.7,2024-09-28,0611,Aqua,MODIS,67,61.03,291,42.1,D,0
1.4678,118.2786,315.3,1.3,1.1,2024-09-28,0611,Aqua,MODIS,68,61.03,296.7,10.2,D,0
1.5167,118.1215,317.2,1.3,1.2,2024-09-28,0611,Aqua,MODIS,66,61.03,299.5,10.9,D,0
1.5471,118.1168,325.1,1.3,1.2,2024-09-28,0611,Aqua,MODIS,82,61.03,299,22.2,D,0
-2.579,121.3712,300.1,1,1,2024-09-28,1337,Terra,MODIS,9,61.03,286.6,3.7,N,2
-2.5778,121.38,300.5,1,1,2024-09-28,1337,Terra,MODIS,21,61.03,286.8,3.7,N,2
-2.826,122.1737,310.3,1,1,2024-09-28,1337,Terra,MODIS,33,61.03,292.7,6.5,N,2
-2.8822,122.1632,306.4,1,1,2024-09-28,1337,Terra,MODIS,55,61.03,292.8,5,N,0
-3.8708,122.4082,304.3,1,1,2024-09-28,1337,Terra,MODIS,59,61.03,292.9,4,N,2
-3.9067,122.4196,307.2,1,1,2024-09-28,1337,Terra,MODIS,70,61.03,292.8,5.8,N,2
0.6887,117.5526,316.2,1.3,1.1,2024-09-28,1338,Terra,MODIS,93,61.03,291.4,16.7,N,2
1.5045,118.1945,302.9,1.1,1.1,2024-09-28,1338,Terra,MODIS,52,61.03,292.5,3.8,N,0
0.6899,117.5466,311.3,1.3,1.1,2024-09-28,1338,Terra,MODIS,82,61.03,290.6,11.9,N,2
0.6915,117.5576,306.6,1.3,1.1,2024-09-28,1338,Terra,MODIS,63,61.03,291.1,7.4,N,2
0.6876,117.5645,305,1,1,2024-09-28,1830,Aqua,MODIS,44,61.03,290.4,4.6,N,2
0.6889,117.5556,314,1,1,2024-09-28,1830,Aqua,MODIS,88,61.03,290.8,11.2,N,2
-2.5744,121.3792,339.2,1.8,1.3,2024-09-28,1831,Aqua,MODIS,100,61.03,288,98.3,N,2
-2.5768,121.3954,310.3,1.8,1.3,2024-09-28,1831,Aqua,MODIS,80,61.03,287.3,23.3,N,2
-1.893,115.8648,308.5,1,1,2024-09-28,1831,Aqua,MODIS,75,61.03,292.4,7.1,N,2
-2.2078,115.5025,306,1,1,2024-09-28,1831,Aqua,MODIS,66,61.03,293.5,5.2,N,2
-2.8731,122.1626,302.6,2.1,1.4,2024-09-28,1831,Aqua,MODIS,50,61.03,290.2,11.5,N,0
-3.0225,113.9843,301.4,1.1,1.1,2024-09-28,1831,Aqua,MODIS,41,61.03,291,4.5,N,0
-7.8083,137.9652,322.8,1,1,2024-09-29,0021,Terra,MODIS,39,61.03,304.6,10.6,D,0
-8.0399,139.7643,327.8,1,1,2024-09-29,0021,Terra,MODIS,83,61.03,298.6,22.4,D,0
3.6772,117.2764,316.8,1,1,2024-09-29,0157,Terra,MODIS,31,61.03,297.7,8.2,D,0
1.3015,116.6742,311.7,1,1,2024-09-29,0157,Terra,MODIS,62,61.03,295.8,5.5,D,0
1.8184,117.8155,313.5,1.1,1,2024-09-29,0157,Terra,MODIS,64,61.03,294.2,6.6,D,0
-0.0099,116.7544,317.6,1,1,2024-09-29,0158,Terra,MODIS,71,61.03,292,9.8,D,0
-3.8757,122.3988,311.8,2.8,1.6,2024-09-29,0158,Terra,MODIS,54,61.03,290.2,26,D,2
-2.129,115.2126,315.1,1,1,2024-09-29,0158,Terra,MODIS,66,61.03,294.2,6.7,D,0
-2.4731,119.4695,310.6,1.6,1.2,2024-09-29,0158,Terra,MODIS,58,61.03,289.1,11,D,0
-2.471,119.4548,318,1.6,1.2,2024-09-29,0158,Terra,MODIS,75,61.03,289.9,22.8,D,0
-2.5739,121.3857,307.8,2.2,1.4,2024-09-29,0158,Terra,MODIS,41,61.03,288.4,12.8,D,2
-0.8437,115.8269,309.9,1,1,2024-09-29,0158,Terra,MODIS,59,61.03,285,4,D,0
0.0858,116.3506,334.1,1,1,2024-09-29,0158,Terra,MODIS,87,61.03,293.7,29.5,D,0
0.0888,117.3512,311.5,1.1,1,2024-09-29,0158,Terra,MODIS,46,61.03,292.5,7.2,D,0
0.0902,117.3417,313.3,1.1,1,2024-09-29,0158,Terra,MODIS,53,61.03,292.9,8.5,D,0
0.2713,116.3434,316.3,1,1,2024-09-29,0158,Terra,MODIS,54,61.03,293.2,8,D,0
0.303,116.4389,315.5,1,1,2024-09-29,0158,Terra,MODIS,51,61.03,295.9,6.3,D,0
-6.806,111.2682,319.4,1.2,1.1,2024-09-29,0200,Terra,MODIS,31,61.03,298.7,7.4,D,0
-6.7507,111.4487,323.9,1.2,1.1,2024-09-29,0200,Terra,MODIS,67,61.03,301,10.8,D,0
-6.7491,111.438,322.3,1.2,1.1,2024-09-29,0200,Terra,MODIS,63,61.03,301.2,8.1,D,0
-7.1675,114.6648,313,1,1,2024-09-29,0200,Terra,MODIS,56,61.03,301,7,D,3
-8.2811,123.419,313.3,4,1.9,2024-09-29,0200,Terra,MODIS,0,61.03,295.9,42.6,D,0
-8.1988,113.3831,340.9,1,1,2024-09-29,0200,Terra,MODIS,90,61.03,302,36.3,D,0
-8.177,113.3588,325,1,1,2024-09-29,0200,Terra,MODIS,76,61.03,301.9,13.2,D,0
-8.1757,113.3498,319.9,1,1,2024-09-29,0200,Terra,MODIS,48,61.03,302.5,7.4,D,0
-7.8218,114.0861,327.3,1,1,2024-09-29,0200,Terra,MODIS,75,61.03,307,9,D,0
-7.556,112.2836,318.4,1.1,1,2024-09-29,0200,Terra,MODIS,54,61.03,301.1,6.6,D,0
-7.2035,112.3307,330.9,1.1,1,2024-09-29,0200,Terra,MODIS,78,61.03,305,18.2,D,0
-8.5222,122.9513,314.1,3.7,1.8,2024-09-29,0200,Terra,MODIS,0,61.03,297.5,47.3,D,0
-6.9028,111.0246,318.2,1.3,1.1,2024-09-29,0200,Terra,MODIS,32,61.03,295.1,8.1,D,0
-6.9013,111.0192,319.2,1.3,1.1,2024-09-29,0200,Terra,MODIS,26,61.03,295.3,7.7,D,0
-8.525,122.9223,314.9,3.7,1.8,2024-09-29,0200,Terra,MODIS,0,61.03,298,50.8,D,0
-8.5131,122.9573,313.6,3.7,1.8,2024-09-29,0200,Terra,MODIS,0,61.03,296.9,42.4,D,0
-8.5239,140.8516,317.7,1.2,1.1,2024-09-29,0509,Aqua,MODIS,63,61.03,290.3,11.4,D,0
-8.432,140.7889,315.1,1.2,1.1,2024-09-29,0509,Aqua,MODIS,46,61.03,294.6,8.1,D,0
-7.9451,138.0271,314,1,1,2024-09-29,0510,Aqua,MODIS,49,61.03,298.1,4.4,D,0
-8.1453,139.4941,319.2,1,1,2024-09-29,0510,Aqua,MODIS,50,61.03,302.3,6.6,D,0
-8.0696,140.2546,322.5,1.1,1.1,2024-09-29,0510,Aqua,MODIS,70,61.03,301.2,14.5,D,0
-8.0789,140.2561,328,1.1,1.1,2024-09-29,0510,Aqua,MODIS,81,61.03,299.2,21.3,D,0
-7.8248,138.03,327.2,1,1,2024-09-29,0510,Aqua,MODIS,80,61.03,300,17.4,D,0
-7.8436,138.0873,316.6,1,1,2024-09-29,0510,Aqua,MODIS,54,61.03,299.1,6.4,D,0
-7.8719,137.9709,364.3,1,1,2024-09-29,0510,Aqua,MODIS,100,61.03,304.9,86.4,D,0
-7.8706,137.9798,326.8,1,1,2024-09-29,0510,Aqua,MODIS,38,61.03,303.3,12.7,D,0
-7.8693,137.9886,335.8,1,1,2024-09-29,0510,Aqua,MODIS,82,61.03,302.5,25.4,D,0
-7.8654,138.0153,326,1,1,2024-09-29,0510,Aqua,MODIS,78,61.03,301.3,15.6,D,0
-7.8642,138.0242,343.1,1,1,2024-09-29,0510,Aqua,MODIS,92,61.03,300.6,40.9,D,0
-7.873,138.0255,333.7,1,1,2024-09-29,0510,Aqua,MODIS,85,61.03,304.4,26.4,D,0
-7.8717,138.0344,319.7,1,1,2024-09-29,0510,Aqua,MODIS,70,61.03,302.7,10.1,D,0
-7.8701,138.1703,328,1,1,2024-09-29,0510,Aqua,MODIS,68,61.03,300.2,16.8,D,0
-7.9885,138.0484,320.2,1,1,2024-09-29,0510,Aqua,MODIS,72,61.03,301.7,9.8,D,0
-8.141,137.8228,323.6,1,1,2024-09-29,0510,Aqua,MODIS,46,61.03,304.8,8.5,D,0
-8.0429,138.815,327.4,1,1,2024-09-29,0510,Aqua,MODIS,80,61.03,300.2,18.9,D,0
-8.3333,138.1514,325.7,1,1,2024-09-29,0510,Aqua,MODIS,24,61.03,308.1,12.4,D,0
-3.634,138.5007,316,1,1,2024-09-29,0511,Aqua,MODIS,71,61.03,295.3,12.8,D,0
-0.8219,133.1371,310.8,1.4,1.2,2024-09-29,0512,Aqua,MODIS,33,61.03,285.9,11.6,D,0
-0.8214,133.1313,315.3,1.4,1.2,2024-09-29,0512,Aqua,MODIS,41,61.03,287.7,16.4,D,0
-8.4202,124.3377,310.1,4.8,2,2024-09-29,0648,Aqua,MODIS,20,61.03,293.3,62.6,D,3
-8.1197,112.9205,317.4,1,1,2024-09-29,0648,Aqua,MODIS,34,61.03,300.3,11.2,D,1
-8.0363,114.1953,320.2,1,1,2024-09-29,0648,Aqua,MODIS,60,61.03,303.2,6.4,D,0
-8.035,114.2041,325.4,1,1,2024-09-29,0648,Aqua,MODIS,71,61.03,302.1,13,D,0
-8.5208,114.2174,321,1,1,2024-09-29,0648,Aqua,MODIS,69,61.03,299.8,7.5,D,2
-8.5195,114.2264,324.2,1,1,2024-09-29,0648,Aqua,MODIS,69,61.03,298.2,11.5,D,2
-8.5494,114.0844,318.2,1,1,2024-09-29,0648,Aqua,MODIS,21,61.03,301,7.6,D,0
-8.5045,116.8667,314.3,1.3,1.1,2024-09-29,0648,Aqua,MODIS,36,61.03,300,11.4,D,3
-8.3677,117.8669,325.1,1.5,1.2,2024-09-29,0648,Aqua,MODIS,38,61.03,300.1,16.9,D,0
-8.6156,117.7424,331.7,1.5,1.2,2024-09-29,0648,Aqua,MODIS,0,61.03,299.9,29.2,D,0
-8.6772,118.0739,336.6,1.6,1.2,2024-09-29,0648,Aqua,MODIS,77,61.03,302.4,47.3,D,0
-8.7428,117.8975,327.7,1.5,1.2,2024-09-29,0648,Aqua,MODIS,48,61.03,300.7,13.9,D,0
-7.8601,112.2214,321.6,1,1,2024-09-29,0648,Aqua,MODIS,18,61.03,301.1,8.3,D,0
-8.1838,112.1533,324.8,1.1,1,2024-09-29,0648,Aqua,MODIS,65,61.03,305.4,8.7,D,0
-7.2937,111.4036,318,1.1,1.1,2024-09-29,0649,Aqua,MODIS,15,61.03,299.1,8.8,D,0
-7.3545,110.9302,322.4,1.2,1.1,2024-09-29,0649,Aqua,MODIS,59,61.03,304.1,11.7,D,0
-7.253,112.6001,325.6,1,1,2024-09-29,0649,Aqua,MODIS,48,61.03,307.4,6.8,D,0
-7.1737,112.2576,327.1,1,1,2024-09-29,0649,Aqua,MODIS,68,61.03,311,8.5,D,0
-7.2584,111.402,323.9,1.1,1.1,2024-09-29,0649,Aqua,MODIS,62,61.03,304.3,9.8,D,0
-7.0199,110.3429,321.6,1.3,1.1,2024-09-29,0649,Aqua,MODIS,18,61.03,297.8,9.9,D,0
-6.8946,108.6713,322.3,1.6,1.3,2024-09-29,0649,Aqua,MODIS,71,61.03,297.7,19.4,D,0
-7.636,110.828,317.4,1.2,1.1,2024-09-29,0649,Aqua,MODIS,32,61.03,298.6,7.7,D,2
-7.4153,112.3707,325.9,1,1,2024-09-29,0649,Aqua,MODIS,70,61.03,309.1,8.9,D,0
-7.0969,114.6801,311.4,1,1,2024-09-29,0649,Aqua,MODIS,48,61.03,299.1,6.8,D,3
-7.2951,111.3938,321.2,1.1,1.1,2024-09-29,0649,Aqua,MODIS,55,61.03,300.3,12.4,D,0
-1.7353,112.3662,337.4,1,1,2024-09-29,0650,Aqua,MODIS,89,61.03,291.5,33.9,D,0
-0.7402,113.993,331.4,1.1,1.1,2024-09-29,0650,Aqua,MODIS,80,61.03,283,30.6,D,0
-0.8364,113.595,320.2,1.1,1,2024-09-29,0650,Aqua,MODIS,76,61.03,292.5,14.1,D,0
-0.893,113.8432,309.5,1.1,1,2024-09-29,0650,Aqua,MODIS,51,61.03,284.7,4.9,D,0
-0.8974,113.9427,310.1,1.1,1,2024-09-29,0650,Aqua,MODIS,54,61.03,284.3,5.2,D,0
-0.9075,114.004,331.8,1.1,1.1,2024-09-29,0650,Aqua,MODIS,85,61.03,286.8,30.6,D,0
-0.957,113.9672,315.9,1.1,1,2024-09-29,0650,Aqua,MODIS,69,61.03,286.2,10.8,D,0
-1.0851,113.2178,310.3,1,1,2024-09-29,0650,Aqua,MODIS,59,61.03,286.5,6.8,D,0
-0.9641,114.0482,309.5,1.1,1.1,2024-09-29,0650,Aqua,MODIS,46,61.03,286.9,4.9,D,0
-1.1582,112.7776,311.1,1,1,2024-09-29,0650,Aqua,MODIS,64,61.03,289.8,5.8,D,0
-0.9872,114.1522,309.4,1.1,1.1,2024-09-29,0650,Aqua,MODIS,52,61.03,284.4,5.3,D,0
-0.9929,114.1597,321.5,1.1,1.1,2024-09-29,0650,Aqua,MODIS,72,61.03,285.4,17.4,D,0
-1.1076,113.5099,309.3,1.1,1,2024-09-29,0650,Aqua,MODIS,54,61.03,286.6,5.1,D,0
-0.9256,114.8803,335.8,1.2,1.1,2024-09-29,0650,Aqua,MODIS,83,61.03,284.1,42.5,D,0
-1.2146,113.5316,324.7,1.1,1,2024-09-29,0650,Aqua,MODIS,80,61.03,288.3,19.7,D,0
-1.4814,112.2752,311,1,1,2024-09-29,0650,Aqua,MODIS,56,61.03,287.4,6.3,D,0
-1.5193,112.5202,316.1,1,1,2024-09-29,0650,Aqua,MODIS,72,61.03,290,9.3,D,0
-1.4914,113.3459,310.9,1,1,2024-09-29,0650,Aqua,MODIS,59,61.03,290.2,5.2,D,0
-1.6942,112.4534,320.6,1,1,2024-09-29,0650,Aqua,MODIS,77,61.03,288.8,13.1,D,0
-1.7366,112.3574,321.7,1,1,2024-09-29,0650,Aqua,MODIS,78,61.03,289.7,13.5,D,0
-0.7417,113.9831,308.7,1.1,1.1,2024-09-29,0650,Aqua,MODIS,26,61.03,281.5,4.4,D,0
-1.734,112.375,320.8,1,1,2024-09-29,0650,Aqua,MODIS,77,61.03,291.9,12.6,D,0
-1.7808,112.3639,316.7,1,1,2024-09-29,0650,Aqua,MODIS,72,61.03,292.6,9,D,0
-0.5173,114.7887,308.3,1.2,1.1,2024-09-29,0650,Aqua,MODIS,48,61.03,280.1,5.8,D,0
-0.7352,113.9864,309.9,1.1,1.1,2024-09-29,0650,Aqua,MODIS,54,61.03,284.3,5.7,D,0
-8.3173,137.8347,303.6,1,1,2024-09-29,1237,Terra,MODIS,56,61.03,293.2,3.9,N,0
-7.6643,113.9713,307.7,1.1,1,2024-09-29,1416,Terra,MODIS,71,61.03,294.4,6.5,N,0
-8.0337,114.2116,302.4,1.1,1.1,2024-09-29,1416,Terra,MODIS,36,61.03,278,8.9,N,0
-7.6607,112.1758,307.6,1,1,2024-09-29,1416,Terra,MODIS,72,61.03,293.3,5.7,N,0
-1.8962,115.8566,302.1,1.7,1.3,2024-09-29,1417,Terra,MODIS,47,61.03,282.8,9.2,N,2
-2.5866,121.3658,310,4.6,2,2024-09-29,1417,Terra,MODIS,69,61.03,283.7,98.5,N,2
1.7054,127.8835,319.4,1.5,1.2,2024-09-29,1732,Aqua,MODIS,98,61.03,290.4,30.2,N,1
1.4972,127.6361,305.9,1.5,1.2,2024-09-29,1732,Aqua,MODIS,66,61.03,290.4,11.6,N,1
-1.4543,127.4435,307.7,1.4,1.2,2024-09-29,1733,Aqua,MODIS,56,61.03,291.5,11.7,N,2
1.6999,127.8812,315,1.2,1.1,2024-09-30,0059,Terra,MODIS,62,61.03,294.2,9.3,D,1
1.704,127.8774,315.6,1.2,1.1,2024-09-30,0059,Terra,MODIS,42,61.03,295.6,9.4,D,1
-2.8309,122.1592,320,2.7,1.6,2024-09-30,0100,Terra,MODIS,43,61.03,298.8,34.1,D,2
-8.2352,137.8969,312.4,3.9,1.8,2024-09-30,0101,Terra,MODIS,17,61.03,296.7,33.2,D,0
-8.2666,137.8169,315.1,3.9,1.8,2024-09-30,0101,Terra,MODIS,33,61.03,296.3,34.4,D,0
-3.8761,122.3999,314.3,2.5,1.5,2024-09-30,0101,Terra,MODIS,43,61.03,295,23.2,D,2
-8.2304,124.0957,310.8,1.5,1.2,2024-09-30,0102,Terra,MODIS,33,61.03,299.1,10.3,D,3
-7.0507,107.7555,312.7,1.4,1.2,2024-09-30,0240,Terra,MODIS,53,61.03,290.6,9,D,2
-6.8794,108.7743,318.8,1.7,1.3,2024-09-30,0240,Terra,MODIS,70,61.03,286.3,17.1,D,2
-6.8321,108.6831,315.6,1.6,1.3,2024-09-30,0240,Terra,MODIS,48,61.03,291.4,9,D,0
-6.8301,108.6687,317.9,1.6,1.3,2024-09-30,0240,Terra,MODIS,66,61.03,293.2,12.5,D,0
-6.7533,111.3967,317.5,2.7,1.6,2024-09-30,0240,Terra,MODIS,68,61.03,289.3,21.9,D,0
-7.5391,110.4375,314.6,2.3,1.5,2024-09-30,0240,Terra,MODIS,67,61.03,289.8,33,D,1
-7.5395,110.4483,326.3,2.3,1.5,2024-09-30,0240,Terra,MODIS,81,61.03,288.2,72.2,D,1
-7.8822,129.5376,324.3,1.1,1,2024-09-30,0550,Aqua,MODIS,58,61.03,305.6,12.6,D,0
-7.8501,129.6285,329.9,1.1,1,2024-09-30,0550,Aqua,MODIS,83,61.03,305.2,20.6,D,0
-8.2654,124.6493,315.2,1.4,1.2,2024-09-30,0550,Aqua,MODIS,56,61.03,299.5,11.3,D,0
-8.2213,124.8963,317.1,1.3,1.1,2024-09-30,0550,Aqua,MODIS,42,61.03,302.9,9.5,D,0
-8.391,119.8521,310.1,3.2,1.7,2024-09-30,0550,Aqua,MODIS,29,61.03,294.4,31.7,D,3
-7.8435,138.1637,317.2,4.3,1.9,2024-09-30,0550,Aqua,MODIS,25,61.03,297.7,58.1,D,0
-10.2686,123.7366,315.4,1.7,1.3,2024-09-30,0550,Aqua,MODIS,64,61.03,292.4,17.9,D,0
-7.948,137.998,315.2,4.2,1.9,2024-09-30,0550,Aqua,MODIS,51,61.03,295.7,45.6,D,0
-7.9378,137.9586,336.8,4.1,1.9,2024-09-30,0550,Aqua,MODIS,88,61.03,295.5,236.3,D,0
-9.9711,123.9985,328,1.6,1.2,2024-09-30,0550,Aqua,MODIS,79,61.03,300.2,30.3,D,0
-7.8655,137.9383,320.9,4.1,1.9,2024-09-30,0550,Aqua,MODIS,41,61.03,297.2,74,D,0
-9.9687,124.007,321.1,1.6,1.2,2024-09-30,0550,Aqua,MODIS,70,61.03,301,16.8,D,0
-9.9705,123.9936,321,1.6,1.2,2024-09-30,0550,Aqua,MODIS,70,61.03,300,16.7,D,0
-9.921,123.8566,345,1.6,1.3,2024-09-30,0550,Aqua,MODIS,92,61.03,302.4,91.6,D,0
-9.9228,123.8424,318.7,1.6,1.3,2024-09-30,0550,Aqua,MODIS,65,61.03,301.1,17.9,D,0
-9.7868,124.0063,318.9,1.6,1.2,2024-09-30,0550,Aqua,MODIS,60,61.03,301.7,13.7,D,0
-9.7859,124.0014,317.5,1.6,1.2,2024-09-30,0550,Aqua,MODIS,61,61.03,301.4,13.1,D,0
-9.7363,124.037,318.1,1.6,1.2,2024-09-30,0550,Aqua,MODIS,65,61.03,302.2,12.6,D,0
-9.738,124.0243,326.4,1.6,1.2,2024-09-30,0550,Aqua,MODIS,78,61.03,302.6,30.2,D,0
-9.6763,124.4049,314.8,1.5,1.2,2024-09-30,0550,Aqua,MODIS,54,61.03,300.8,10.4,D,0
-9.6443,124.4007,316.8,1.5,1.2,2024-09-30,0550,Aqua,MODIS,61,61.03,299.3,12.4,D,0
-9.6504,124.395,315.8,1.5,1.2,2024-09-30,0550,Aqua,MODIS,60,61.03,299.6,11.5,D,0
-9.7192,123.8969,318.7,1.6,1.3,2024-09-30,0550,Aqua,MODIS,47,61.03,296.7,18.1,D,0
-9.3815,124.466,322.7,1.5,1.2,2024-09-30,0550,Aqua,MODIS,71,61.03,302.7,18.5,D,0
-9.3832,124.4531,320.5,1.5,1.2,2024-09-30,0550,Aqua,MODIS,69,61.03,302.8,13.8,D,0
-7.9651,131.3123,323,1.3,1.1,2024-09-30,0550,Aqua,MODIS,56,61.03,301.1,16,D,0
-7.7167,130.9907,334,1.2,1.1,2024-09-30,0550,Aqua,MODIS,71,61.03,303.7,28,D,0
-7.8913,129.539,325.6,1.1,1,2024-09-30,0550,Aqua,MODIS,46,61.03,305.1,12,D,0
-7.9423,137.9893,321.3,4.2,1.9,2024-09-30,0550,Aqua,MODIS,69,61.03,295.7,84.5,D,0
-7.9484,137.9528,319.3,4.1,1.9,2024-09-30,0550,Aqua,MODIS,43,61.03,296.4,65.6,D,0
-7.9318,137.9499,324.2,4.1,1.9,2024-09-30,0550,Aqua,MODIS,74,61.03,294.3,103,D,0
-7.8603,138.1667,319.4,4.3,1.9,2024-09-30,0550,Aqua,MODIS,43,61.03,299.2,74,D,0
-5.1482,122.4489,322.8,1.8,1.3,2024-09-30,0551,Aqua,MODIS,77,61.03,297.4,29.6,D,0
-5.1459,122.4644,321.3,1.8,1.3,2024-09-30,0551,Aqua,MODIS,76,61.03,296,26.8,D,0
-3.5037,126.555,311.1,1,1,2024-09-30,0551,Aqua,MODIS,56,61.03,294.9,5.8,D,0
-5.0999,122.4579,314.3,1.8,1.3,2024-09-30,0551,Aqua,MODIS,59,61.03,295.7,11.8,D,0
-3.21,127.0589,337.8,1,1,2024-09-30,0551,Aqua,MODIS,83,61.03,296.7,30.5,D,0
-3.2087,127.0677,334.8,1,1,2024-09-30,0551,Aqua,MODIS,71,61.03,291.6,25.6,D,0
-5.1456,122.4554,330.3,1.8,1.3,2024-09-30,0551,Aqua,MODIS,83,61.03,297.1,51.1,D,0
-4.3408,119.7073,315.6,2.8,1.6,2024-09-30,0551,Aqua,MODIS,62,61.03,292.6,40.8,D,0
-2.9442,103.7006,321.6,1,1,2024-09-30,0730,Aqua,MODIS,60,61.03,281,19.6,D,0
-3.3165,103.4904,324.8,1,1,2024-09-30,0730,Aqua,MODIS,73,61.03,284.1,20.9,D,0
1.5261,100.3775,315.6,1,1,2024-09-30,0731,Aqua,MODIS,20,61.03,294.1,7.9,D,0
0.8856,101.8167,317,1,1,2024-09-30,0731,Aqua,MODIS,60,61.03,295.7,8.8,D,0
0.7446,101.6635,317.1,1,1,2024-09-30,0731,Aqua,MODIS,52,61.03,296,8.1,D,0
0.561,101.9809,317.1,1,1,2024-09-30,0731,Aqua,MODIS,60,61.03,294.9,8.4,D,0
0.5883,102.3089,311.4,1,1,2024-09-30,0731,Aqua,MODIS,40,61.03,289.8,5.5,D,0
0.2355,101.7836,318.7,1,1,2024-09-30,0731,Aqua,MODIS,42,61.03,295.6,9.8,D,0
0.2393,101.8099,315.9,1,1,2024-09-30,0731,Aqua,MODIS,55,61.03,292.9,7.6,D,0
-0.2002,101.1913,310.7,1,1,2024-09-30,0731,Aqua,MODIS,56,61.03,289.4,5.2,D,0
-0.2951,102.5017,318.4,1,1,2024-09-30,0731,Aqua,MODIS,57,61.03,296.5,9.9,D,0
-0.5175,101.235,312.2,1,1,2024-09-30,0731,Aqua,MODIS,65,61.03,285.5,7.5,D,0
-0.3463,102.7902,316.3,1,1,2024-09-30,0731,Aqua,MODIS,41,61.03,294.3,9,D,0
-0.7128,101.3482,326.1,1,1,2024-09-30,0731,Aqua,MODIS,82,61.03,287.2,20.5,D,0
-1.2115,101.4757,308.1,1,1,2024-09-30,0731,Aqua,MODIS,47,61.03,285.3,4.4,D,0
-1.0275,103.4312,321.5,1.1,1,2024-09-30,0731,Aqua,MODIS,48,61.03,302.5,12,D,0
2.022,98.9687,308.5,1.2,1.1,2024-09-30,0732,Aqua,MODIS,49,61.03,293.2,6.6,D,2
-2.0098,121.4279,303,1.5,1.2,2024-09-30,1319,Terra,MODIS,37,61.03,289,7.6,N,2
-2.5834,121.3762,342.6,1.5,1.2,2024-09-30,1319,Terra,MODIS,100,61.03,278.5,93.6,N,2
-2.5804,121.3703,329.8,1.5,1.2,2024-09-30,1319,Terra,MODIS,100,61.03,277.3,56.6,N,2
-2.5785,121.3836,323.4,1.5,1.2,2024-09-30,1319,Terra,MODIS,100,61.03,277.5,41.9,N,2
-2.8769,122.1646,309.6,1.4,1.2,2024-09-30,1319,Terra,MODIS,67,61.03,289.9,12.2,N,0
-1.9991,121.4266,302.8,1.5,1.2,2024-09-30,1319,Terra,MODIS,41,61.03,288.5,7.1,N,2
1.4944,127.6321,354.8,1.2,1.1,2024-09-30,1320,Terra,MODIS,100,61.03,289.6,100.2,N,1
0.6923,117.5598,304,1.5,1.2,2024-09-30,1812,Aqua,MODIS,57,61.03,284.5,9.7,N,2
-1.996,121.4315,301.1,1,1,2024-09-30,1813,Aqua,MODIS,14,61.03,288.5,3.2,N,2
-2.0077,121.4329,302.1,1,1,2024-09-30,1813,Aqua,MODIS,47,61.03,289.2,3.9,N,2
-2.5714,121.3768,318,1,1,2024-09-30,1813,Aqua,MODIS,96,61.03,285.4,16.9,N,2
-2.5727,121.3856,308.9,1,1,2024-09-30,1813,Aqua,MODIS,76,61.03,285.4,9.6,N,2
-2.5803,121.3755,334.8,1,1,2024-09-30,1813,Aqua,MODIS,100,61.03,285.6,36.3,N,2
-2.5816,121.3844,321.3,1,1,2024-09-30,1813,Aqua,MODIS,100,61.03,285.3,19.7,N,2
-3.8683,122.4079,303,1.1,1,2024-09-30,1813,Aqua,MODIS,53,61.03,289.9,5,N,2
-2.2092,115.5014,321.5,1.5,1.2,2024-10-01,0140,Terra,MODIS,59,61.03,295.7,16.6,D,2
-2.5745,121.3817,319.7,1.1,1,2024-10-01,0140,Terra,MODIS,78,61.03,289.3,16.4,D,2
-2.5731,121.3719,310.7,1.1,1,2024-10-01,0140,Terra,MODIS,67,61.03,289.4,7.4,D,2
-2.5824,121.3707,326,1.1,1,2024-10-01,0140,Terra,MODIS,83,61.03,289.5,22.1,D,2
-2.5838,121.3805,339,1.1,1,2024-10-01,0140,Terra,MODIS,91,61.03,288.7,42.9,D,2
-2.5617,119.5661,305.5,1,1,2024-10-01,0140,Terra,MODIS,55,61.03,284.8,4.8,D,0
